,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
329,tt0990407,The Green Hornet,Michel Gondry,Seth Rogen,2011,98000000.0,PG-13,5.8,152283.0,39.0
330,tt1288558,Evil Dead,Fede Alvarez,Jane Levy,2013,54200000.0,R,6.5,151873.0,57.0
331,tt1446192,Rise of the Guardians,Peter Ramsey,Chris Pine,2012,98800000.0,PG,7.3,151271.0,58.0
332,tt1216475,Cars 2,John Lasseter,Larry the Cable Guy,2011,191450875.0,G,6.1,150876.0,57.0
333,tt1411250,Riddick,David Twohy,Vin Diesel,2013,35512027.0,R,6.4,150316.0,49.0
334,tt3532216,American Made,Doug Liman,Tom Cruise,2017,51071805.0,R,7.1,148203.0,65.0
335,tt1935859,Miss Peregrine's Home for Peculiar Children,Tim Burton,Eva Green,2016,87240689.0,PG-13,6.7,148959.0,57.0
336,tt2226417,Insidious: Chapter 2,James Wan,Patrick Wilson,2013,71401629.0,PG-13,6.6,148424.0,40.0
337,tt0963966,The Sorcerer's Apprentice,Jon Turteltaub,Nicolas Cage,2010,63143812.0,PG,6.1,148674.0,46.0
338,tt1279935,Date Night,Shawn Levy,Steve Carell,2010,98710290.0,PG-13,6.3,148690.0,56.0
339,tt1905041,Fast & Furious 6,Justin Lin,Vin Diesel,2013,238700000.0,PG-13,7.1,358271.0,61.0
340,tt0458481,Sin City: A Dame to Kill For,Frank Miller,Mickey Rourke,2014,11064709.0,R,6.5,147568.0,46.0
341,tt2080374,Steve Jobs,Danny Boyle,Michael Fassbender,2015,12403169.0,R,7.2,146682.0,82.0
342,tt0472399,The Mechanic,Simon West,Jason Statham,2011,29113588.0,R,6.6,146724.0,49.0
343,tt1611224,Abraham Lincoln: Vampire Hunter,Timur Bekmambetov,Benjamin Walker,2012,37300000.0,R,5.9,146418.0,42.0
345,tt1560747,The Master,Paul Thomas Anderson,Joaquin Phoenix,2012,15800000.0,R,7.2,145209.0,86.0
346,tt1462758,Buried,Rodrigo Cortés,Ryan Reynolds,2010,200000.0,R,7.0,144626.0,65.0
347,tt0938283,The Last Airbender,M. Night Shyamalan,Noah Ringer,2010,131564731.0,PG,4.1,142507.0,20.0
348,tt1496025,Underworld Awakening,Måns Mårlind,Kate Beckinsale,2012,62321039.0,R,6.4,142581.0,39.0
349,tt1568911,War Horse,Steven Spielberg,Jeremy Irvine,2011,79883359.0,PG-13,7.2,141907.0,72.0
350,tt1568338,Man on a Ledge,Asger Leth,Sam Worthington,2012,18400000.0,PG-13,6.6,141586.0,40.0
351,tt1335975,47 Ronin,Carl Rinsch,Keanu Reeves,2013,20518224.0,PG-13,6.3,141735.0,28.0
352,tt0448694,Puss in Boots,Chris Miller,Antonio Banderas,2011,149234747.0,PG,6.6,139630.0,65.0
353,tt1809398,Unbroken,Angelina Jolie,Jack O'Connell,2014,70500647.0,PG-13,7.2,138929.0,59.0
354,tt1600196,The Drop,Michaël R. Roskam,Tom Hardy,2014,8709169.0,R,7.1,138051.0,69.0
355,tt1255953,Incendies,Denis Villeneuve,Mustafa Kamel,2010,6857096.0,R,8.3,137218.0,80.0
356,tt2848292,Pitch Perfect 2,Elizabeth Banks,Anna Kendrick,2015,165744048.0,PG-13,6.4,137139.0,63.0
357,tt1980929,Begin Again,John Carney,James Corden,2013,12078174.0,R,7.4,136889.0,62.0
358,tt1727388,The Way Way Back,Nat Faxon,Steve Carell,2013,21501098.0,PG-13,7.4,135925.0,68.0
359,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,Michael Apted,Georgie Henley,2010,104383624.0,PG,6.3,135848.0,53.0
360,tt2191701,Grown Ups 2,Dennis Dugan,Adam Sandler,2013,127400000.0,PG-13,5.4,134899.0,19.0
361,tt0989757,Dear John,Lasse Hallström,Channing Tatum,2010,79600000.0,PG-13,6.3,134512.0,43.0
362,tt1334260,Never Let Me Go,Mark Romanek,Carey Mulligan,2010,2412045.0,R,7.1,134212.0,69.0
363,tt1403981,Remember Me,Allen Coulter,Caitlyn Rund,2010,18242661.0,PG-13,7.1,133287.0,40.0
364,tt1563738,One Day,Lone Scherfig,Anne Hathaway,2011,13766014.0,PG-13,7.0,133579.0,48.0
365,tt2042568,Inside Llewyn Davis,Ethan Coen,Oscar Isaac,2013,9666762.0,R,7.5,131837.0,93.0
366,tt2209418,Before Midnight,Richard Linklater,Ethan Hawke,2013,8114507.0,R,7.9,131683.0,94.0
367,tt2278871,Blue Is the Warmest Colour,Abdellatif Kechiche,Léa Seydoux,2013,46024509.0,NC-17,7.7,131422.0,88.0
368,tt2101441,Spring Breakers,Harmony Korine,James Franco,2012,13900000.0,R,5.3,132218.0,63.0
369,tt1189073,The Skin I Live In,Pedro Almodóvar,Antonio Banderas,2011,3185193.0,R,7.6,130820.0,70.0
370,tt1399683,Winter's Bone,Debra Granik,Jennifer Lawrence,2010,6200000.0,R,7.2,131822.0,90.0
371,tt4178092,The Gift,Joel Edgerton,Jason Bateman,2015,33061006.0,R,7.0,131212.0,77.0
372,tt1242460,We Need to Talk About Kevin,Lynne Ramsay,Tilda Swinton,2011,1738692.0,R,7.5,131517.0,68.0
373,tt1389137,We Bought a Zoo,Cameron Crowe,Matt Damon,2011,72700000.0,PG,7.1,130700.0,58.0
374,tt1100089,Foxcatcher,Bennett Miller,Steve Carell,2014,9744477.0,R,7.0,130323.0,81.0
375,tt1549920,The Last Stand,Jee-woon Kim,Arron Shiver,2013,12000000.0,R,6.3,130435.0,54.0
376,tt0804497,It's Kind of a Funny Story,Anna Boden,Keir Gilchrist,2010,6350058.0,PG-13,7.1,130480.0,63.0
377,tt0471042,Tower Heist,Brett Ratner,Ben Stiller,2011,78009155.0,PG-13,6.2,129668.0,59.0
378,tt3371366,Transformers: The Last Knight,Michael Bay,Mark Wahlberg,2017,130104634.0,PG-13,5.2,128801.0,27.0
379,tt1855325,Resident Evil: Retribution,Paul W.S. Anderson,Milla Jovovich,2012,42345531.0,R,5.4,129211.0,39.0
380,tt1764234,Killing Them Softly,Andrew Dominik,Brad Pitt,2012,14900000.0,R,6.2,128425.0,64.0
381,tt2692904,Locke,Steven Knight,Tom Hardy,2013,1326469.0,R,7.1,128777.0,81.0
382,tt2543472,Wonder,Stephen Chbosky,Jacob Tremblay,2017,132090170.0,PG,8.0,127803.0,66.0
383,tt2180411,Into the Woods,Rob Marshall,Anna Kendrick,2014,89789227.0,PG,5.9,128365.0,69.0
384,tt1351685,Jack the Giant Slayer,Bryan Singer,Nicholas Hoult,2013,65171860.0,PG-13,6.2,127948.0,51.0
385,tt1915581,Magic Mike,Steven Soderbergh,Matthew McConaughey,2012,113709992.0,R,6.1,127723.0,72.0
386,tt2203939,The Other Woman,Nick Cassavetes,Cameron Diaz,2014,77860761.0,PG-13,6.0,127561.0,39.0
387,tt3470600,Sing,Garth Jennings,Matthew McConaughey,2016,270322940.0,PG,7.1,125796.0,59.0
388,tt2267968,Kung Fu Panda 3,Alessandro Carloni,Jack Black,2016,128341070.0,PG,7.1,125917.0,66.0
389,tt2120120,Pixels,Chris Columbus,Adam Sandler,2015,66412009.0,PG-13,5.5,126253.0,27.0
390,tt0947810,Green Zone,Paul Greengrass,Igal Naor,2010,35000000.0,R,6.8,126149.0,63.0
391,tt4116284,The Lego Batman Movie,Chris McKay,Will Arnett,2017,175686290.0,PG,7.3,125832.0,75.0
392,tt2381111,Brooklyn,John Crowley,Saoirse Ronan,2015,30459009.0,PG-13,7.5,124789.0,88.0
393,tt6294822,The Post,Steven Spielberg,Meryl Streep,2017,80369969.0,PG-13,7.2,124991.0,83.0
394,tt1538403,The Mortal Instruments: City of Bones,Harald Zwart,Lily Collins,2013,31165421.0,PG-13,5.9,124893.0,33.0
395,tt2554274,Crimson Peak,Guillermo del Toro,Mia Wasikowska,2015,25957696.0,R,6.5,124482.0,66.0
396,tt1204975,Last Vegas,Jon Turteltaub,Michael Douglas,2013,51434214.0,PG-13,6.6,124850.0,48.0
397,tt1262416,Scream 4,Wes Craven,Lucy Hale,2011,38176892.0,R,6.1,122758.0,52.0
398,tt0842926,The Kids Are All Right,Lisa Cholodenko,Julianne Moore,2010,20803237.0,R,7.0,122931.0,86.0
399,tt1758830,This Is 40,Judd Apatow,Paul Rudd,2012,65200000.0,R,6.2,123013.0,59.0
400,tt1441395,Under the Skin,Jonathan Glazer,Scarlett Johansson,2013,2326121.0,R,6.3,122282.0,79.0
401,tt0815236,She's Out of My League,Jim Field Smith,Jay Baruchel,2010,28712974.0,R,6.4,122421.0,46.0
402,tt1790886,The Campaign,Jay Roach,Will Ferrell,2012,86897182.0,R,6.1,121730.0,50.0
403,tt2177771,The Monuments Men,George Clooney,George Clooney,2014,67239378.0,PG-13,6.1,121189.0,52.0
404,tt1448755,Killer Elite,Gary McKendry,Jason Statham,2011,25093607.0,R,6.4,121077.0,44.0
405,tt2024432,Identity Thief,Seth Gordon,Jason Bateman,2013,134455175.0,R,5.7,120132.0,35.0
406,tt2034800,The Great Wall,Yimou Zhang,Matt Damon,2016,45125480.0,PG-13,5.9,120139.0,42.0
407,tt1616195,J. Edgar,Clint Eastwood,Leonardo DiCaprio,2011,37304451.0,R,6.5,118847.0,59.0
408,tt1205537,Jack Ryan: Shadow Recruit,Kenneth Branagh,Chris Pine,2014,43003831.0,PG-13,6.2,119147.0,57.0
409,tt0475290,"Hail, Caesar!",Ethan Coen,Josh Brolin,2016,27927631.0,PG-13,6.3,116807.0,72.0
410,tt1298649,The Watch,Akiva Schaffer,Ben Stiller,2012,34100000.0,R,5.7,118797.0,36.0
411,tt1615065,Savages,Oliver Stone,Blake Lively,2012,47300000.0,R,6.5,118737.0,59.0
412,tt1055292,Life as We Know It,Greg Berlanti,Katherine Heigl,2010,53358964.0,PG-13,6.5,118330.0,39.0
413,tt1038919,The Bounty Hunter,Andy Tennant,Gerard Butler,2010,66700000.0,PG-13,5.6,117693.0,22.0
414,tt0480687,Hall Pass,Bobby Farrelly,Owen Wilson,2011,45045037.0,R,5.8,117281.0,45.0
415,tt1634122,Johnny English Reborn,Oliver Parker,Roger Barclay,2011,8269105.0,PG,6.3,115587.0,46.0
416,tt1692486,Carnage,Roman Polanski,Jodie Foster,2011,2200000.0,R,7.2,115640.0,61.0
417,tt2305051,Wild,Jean-Marc Vallée,Reese Witherspoon,2014,24673716.0,R,7.1,115380.0,76.0
418,tt3488710,The Walk,Robert Zemeckis,Joseph Gordon-Levitt,2015,8064239.0,PG,7.3,115603.0,70.0
419,tt1862079,Safety Not Guaranteed,Colin Trevorrow,Aubrey Plaza,2012,4007792.0,R,7.0,114822.0,72.0
420,tt0790736,R.I.P.D.,Robert Schwentke,Jeff Bridges,2013,33500000.0,PG-13,5.6,114249.0,25.0
421,tt5462602,The Big Sick,Michael Showalter,Kumail Nanjiani,2017,42824653.0,R,7.5,112724.0,86.0
422,tt1524137,Contraband,Baltasar Kormákur,Robert Wahlberg,2012,66489425.0,R,6.5,114155.0,51.0
423,tt4302938,Kubo and the Two Strings,Travis Knight,Art Parkinson,2016,48019281.0,PG,7.8,112669.0,84.0
424,tt1937390,Nymphomaniac: Vol. I,Lars von Trier,Charlotte Gainsbourg,2013,623753.0,Not Rated,6.9,112588.0,64.0
425,tt1615147,Margin Call,J.C. Chandor,Kevin Spacey,2011,600000.0,R,7.1,111865.0,76.0
426,tt0822847,Priest,Scott Stewart,Paul Bettany,2011,29100000.0,PG-13,5.7,111130.0,41.0
427,tt0817230,Valentine's Day,Garry Marshall,Jessica Alba,2010,110500000.0,PG-13,5.7,110834.0,34.0
428,tt1228987,Let Me In,Matt Reeves,Kodi Smit-McPhee,2010,12134420.0,R,7.1,110420.0,79.0
429,tt2265171,The Raid 2,Gareth Evans,Iko Uwais,2014,2372192.0,R,8.0,109320.0,71.0
430,tt1179034,From Paris with Love,Pierre Morel,John Travolta,2010,23979741.0,R,6.5,109800.0,42.0
431,tt1904996,Parker,Taylor Hackford,Jason Statham,2013,17609982.0,R,6.2,109772.0,42.0
432,tt5715874,The Killing of a Sacred Deer,Yorgos Lanthimos,Barry G. Bernson,2017,1955883.0,R,7.1,105927.0,73.0
433,tt1821549,Nebraska,Alexander Payne,Bruce Dern,2013,11348612.0,R,7.7,109121.0,87.0
434,tt2402927,Carol,Todd Haynes,Cate Blanchett,2015,8518148.0,R,7.2,108442.0,94.0
435,tt0435651,The Giver,Phillip Noyce,Jeff Bridges,2014,33480518.0,PG-13,6.5,108890.0,47.0
436,tt1067583,Water for Elephants,Francis Lawrence,Reese Witherspoon,2011,58700247.0,PG-13,6.9,108445.0,52.0
437,tt1517260,The Host,Andrew Niccol,Rachel Roberts,2013,26609448.0,PG-13,5.9,108372.0,35.0
438,tt0455407,The Crazies,Breck Eisner,Timothy Olyphant,2010,38240768.0,R,6.5,108374.0,56.0
439,tt3567288,The Visit,M. Night Shyamalan,Olivia DeJonge,2015,56499874.0,PG-13,6.2,108547.0,55.0
440,tt1071875,Ghost Rider: Spirit of Vengeance,Mark Neveldine,Nicolas Cage,2011,51774002.0,PG-13,4.3,107726.0,34.0
441,tt1547234,Premium Rush,David Koepp,Joseph Gordon-Levitt,2012,20275446.0,PG-13,6.5,107420.0,66.0
442,tt1924429,Trance,Danny Boyle,James McAvoy,2013,4856227.0,R,6.9,107456.0,61.0
443,tt2763304,T2 Trainspotting,Danny Boyle,Ewan McGregor,2017,2395410.0,R,7.2,105807.0,67.0
444,tt2404311,The Family,Luc Besson,Robert De Niro,2013,34600000.0,R,6.3,106701.0,42.0
445,tt1854564,Percy Jackson: Sea of Monsters,Thor Freudenthal,Logan Lerman,2013,68558662.0,PG,5.8,106736.0,39.0
446,tt1023114,The Way Back,Peter Weir,Dragos Bucur,2010,2500000.0,PG-13,7.3,106459.0,66.0
447,tt1486185,Red Riding Hood,Catherine Hardwicke,Amanda Seyfried,2011,37200000.0,PG-13,5.4,105404.0,29.0
448,tt1307068,Seeking a Friend for the End of the World,Lorene Scafaria,Steve Carell,2012,7100000.0,R,6.7,105221.0,59.0
449,tt1956620,Sex Tape,Jake Kasdan,Cameron Diaz,2014,34279302.0,R,5.1,104334.0,36.0
450,tt1602613,Only God Forgives,Nicolas Winding Refn,Ryan Gosling,2013,700000.0,R,5.7,104095.0,37.0
451,tt1921064,Pompeii,Paul W.S. Anderson,Dylan Schombing,2014,19919371.0,PG-13,5.5,103770.0,39.0
452,tt0970866,Little Fockers,Paul Weitz,Robert De Niro,2010,148383780.0,PG-13,5.5,103244.0,27.0
453,tt2312718,Homefront,Gary Fleder,Jason Statham,2013,12641119.0,R,6.5,103086.0,40.0
454,tt1924396,The Best Offer,Giuseppe Tornatore,Geoffrey Rush,2013,85433.0,R,7.8,101546.0,49.0
455,tt1622979,Final Destination 5,Steven Quale,Nicholas D'Agosto,2011,42500000.0,R,5.8,102904.0,50.0
456,tt1588170,I Saw the Devil,Jee-woon Kim,Byung-hun Lee,2010,128392.0,Not Rated,7.8,100901.0,67.0
457,tt1206543,Out of the Furnace,Scott Cooper,Woody Harrelson,2013,8314341.0,R,6.8,102884.0,63.0
458,tt3874544,The Boss Baby,Tom McGrath,Alec Baldwin,2017,174996080.0,PG,6.3,102205.0,50.0
459,tt1702439,Safe Haven,Lasse Hallström,Julianne Hough,2013,71100000.0,PG-13,6.7,101151.0,34.0
460,tt1567609,Get the Gringo,Adrian Grunberg,Mel Gibson,2012,493573.0,R,7.0,101035.0,60.0
461,tt2692250,Night at the Museum: Secret of the Tomb,Shawn Levy,Ben Stiller,2014,81522782.0,PG,6.2,100723.0,47.0
462,tt1509767,The Three Musketeers,Paul W.S. Anderson,Matthew Macfadyen,2011,20356913.0,PG-13,5.7,100806.0,35.0
463,tt0780653,The Wolfman,Joe Johnston,Simon Merrells,2010,61937495.0,R,5.8,100827.0,43.0
464,tt4698684,Hunt for the Wilderpeople,Taika Waititi,Sam Neill,2016,5202582.0,PG-13,7.9,98619.0,81.0
465,tt4062536,Green Room,Jeremy Saulnier,Anton Yelchin,2015,3219029.0,R,7.0,99841.0,79.0
466,tt1682180,Stoker,Chan-wook Park,Mia Wasikowska,2013,1700000.0,R,6.8,100382.0,58.0
467,tt1656190,Safe,Boaz Yakin,Jason Statham,2012,17120019.0,R,6.5,100136.0,55.0
468,tt1007029,The Iron Lady,Phyllida Lloyd,Meryl Streep,2011,29959436.0,PG-13,6.4,99892.0,54.0
469,tt1408253,Ride Along,Tim Story,Ice Cube,2014,110374905.0,PG-13,6.2,99091.0,41.0
470,tt1053424,Repo Men,Miguel Sapochnik,Jude Law,2010,13156255.0,R,6.3,98436.0,32.0
471,tt1327194,The Lucky One,Scott Hicks,Zac Efron,2012,60443237.0,PG-13,6.5,98104.0,39.0
472,tt1450321,Filth,Jon S. Baird,James McAvoy,2013,23145.0,R,7.1,98129.0,56.0
473,tt1979388,The Good Dinosaur,Peter Sohn,Jeffrey Wright,2015,123087120.0,PG,6.7,97413.0,66.0
474,tt1433108,Faster,George Tillman Jr.,Dwayne Johnson,2010,23225911.0,R,6.4,97175.0,44.0
475,tt1438176,Fright Night,Craig Gillespie,Anton Yelchin,2011,18298649.0,R,6.3,96973.0,64.0
476,tt1590193,The Commuter,Jaume Collet-Serra,Liam Neeson,2018,36241300.0,PG-13,6.3,97011.0,56.0
477,tt0376136,The Rum Diary,Bruce Robinson,Johnny Depp,2011,13000000.0,R,6.2,96850.0,56.0
478,tt1878870,The Edge of Seventeen,Kelly Fremon Craig,Hailee Steinfeld,2016,14260193.0,R,7.3,96241.0,77.0
479,tt1478964,Attack the Block,Joe Cornish,Jodie Whittaker,2011,800000.0,R,6.6,96905.0,75.0
480,tt1333125,Movie 43,Elizabeth Banks,Dennis Quaid,2013,8700000.0,R,4.3,96570.0,18.0
481,tt1038686,Legion,Scott Stewart,Paul Bettany,2010,40168080.0,R,5.2,96341.0,32.0
482,tt0427152,Dinner for Schmucks,Jay Roach,Steve Carell,2010,72980108.0,PG-13,5.9,96395.0,56.0
483,tt1571222,A Dangerous Method,David Cronenberg,Keira Knightley,2011,5702083.0,R,6.4,96189.0,76.0
484,tt1536044,Paranormal Activity 2,Tod Williams,David Bierend,2010,84747727.0,R,5.6,96144.0,53.0
485,tt1027718,Wall Street: Money Never Sleeps,Oliver Stone,Richard Stratton,2010,52474616.0,PG-13,6.2,95858.0,59.0
486,tt0477302,Extremely Loud & Incredibly Close,Stephen Daldry,Tom Hanks,2011,31836745.0,PG-13,6.9,95472.0,46.0
487,tt1800246,That Awkward Moment,Tom Gormican,Zac Efron,2014,23264422.0,R,6.1,95448.0,36.0
488,tt1188996,My Name Is Khan,Karan Johar,Shah Rukh Khan,2010,3931456.0,PG-13,8.0,95109.0,50.0
489,tt1240982,Your Highness,David Gordon Green,Danny McBride,2011,21600000.0,R,5.5,94868.0,31.0
490,tt2193215,The Counselor,Ridley Scott,Michael Fassbender,2013,14696331.0,R,5.3,94502.0,48.0
491,tt1482459,The Lorax,Chris Renaud,Danny DeVito,2012,211000000.0,PG,6.4,94094.0,46.0
492,tt1142977,Frankenweenie,Tim Burton,Catherine O'Hara,2012,35287788.0,PG,6.9,94078.0,74.0
493,tt0889573,The Switch,Josh Gordon,Jason Bateman,2010,27400000.0,PG-13,6.1,94142.0,52.0
494,tt2381991,The Huntsman: Winter's War,Cedric Nicolas-Troyan,Chris Hemsworth,2016,46445229.0,PG-13,6.1,94117.0,35.0
495,tt1524930,Vacation,John Francis Daley,Ed Helms,2015,40292843.0,R,6.1,93486.0,34.0
496,tt2671706,Fences,Denzel Washington,Denzel Washington,2016,57642961.0,PG-13,7.2,93431.0,79.0
497,tt1839492,Ruby Sparks,Jonathan Dayton,Paul Dano,2012,2535819.0,R,7.2,92913.0,67.0
498,tt1109624,Paddington,Paul King,Tim Downie,2014,85879985.0,PG,7.2,92497.0,77.0
499,tt2170593,St. Vincent,Theodore Melfi,Bill Murray,2014,33454313.0,PG-13,7.2,92792.0,64.0
500,tt1615160,The Foreigner,Martin Campbell,Katie Leung,2017,33964179.0,R,7.0,92259.0,55.0
501,tt1502404,Drive Angry,Patrick Lussier,Nicolas Cage,2011,10706786.0,R,5.4,92610.0,44.0
502,tt4481414,Gifted,Marc Webb,Chris Evans,2017,24799765.0,PG-13,7.6,91553.0,60.0
503,tt2357129,Jobs,Joshua Michael Stern,Ashton Kutcher,2013,16117443.0,PG-13,5.9,91733.0,44.0
504,tt1592525,Lockout,James Mather,Guy Pearce,2012,14291570.0,PG-13,6.1,91524.0,48.0
505,tt1622547,30 Minutes or Less,Ruben Fleischer,Jesse Eisenberg,2011,37100000.0,R,6.1,91303.0,49.0
506,tt1657507,Colombiana,Olivier Megaton,Zoe Saldana,2011,36665854.0,PG-13,6.4,90806.0,45.0
507,tt1623288,ParaNorman,Chris Butler,Kodi Smit-McPhee,2012,55994557.0,PG,7.0,90732.0,72.0
508,tt1216492,Leap Year,Anand Tucker,Amy Adams,2010,25893485.0,PG,6.5,90593.0,33.0
509,tt1195478,The Five-Year Engagement,Nicholas Stoller,Jason Segel,2012,28644770.0,R,6.2,90674.0,62.0
510,tt1791528,Inherent Vice,Paul Thomas Anderson,Joanna Newsom,2014,6100613.0,R,6.7,89975.0,81.0
511,tt0892318,Letters to Juliet,Gary Winick,Amanda Seyfried,2010,53021560.0,PG,6.5,89266.0,50.0
512,tt1440728,The American,Anton Corbijn,George Clooney,2010,35596227.0,R,6.3,88870.0,61.0
513,tt2224026,Home,Tim Johnson,Jim Parsons,2015,157801252.0,PG,6.6,88888.0,55.0
514,tt1397514,Journey 2: The Mysterious Island,Brad Peyton,Dwayne Johnson,2012,103812241.0,PG,5.8,88829.0,41.0
515,tt1212419,Hereafter,Clint Eastwood,Cécile de France,2010,32741596.0,PG-13,6.4,88842.0,56.0
516,tt1161864,The Rite,Mikael Håfström,Anthony Hopkins,2011,33037754.0,PG-13,6.0,88736.0,38.0
517,tt0480255,The Losers,Sylvain White,Jeffrey Dean Morgan,2010,23400000.0,PG-13,6.3,88284.0,44.0
518,tt1781769,Anna Karenina,Joe Wright,Matthew Macfadyen,2012,12802907.0,R,6.6,88312.0,63.0
519,tt1549572,Another Earth,Mike Cahill,William Mapother,2011,957752.0,PG-13,7.0,88267.0,66.0
520,tt0479997,Season of the Witch,Dominic Sena,Nicolas Cage,2011,24800000.0,PG-13,5.4,88229.0,28.0
521,tt1778304,Paranormal Activity 3,Henry Joost,Lauren Bittner,2011,103993239.0,R,5.8,87942.0,59.0
522,tt1412386,The Best Exotic Marigold Hotel,John Madden,Judi Dench,2011,46377022.0,PG-13,7.2,87886.0,62.0
523,tt1675192,Take Shelter,Jeff Nichols,Michael Shannon,2011,1600000.0,R,7.4,87554.0,85.0
524,tt1226273,Edge of Darkness,Martin Campbell,Mel Gibson,2010,43290977.0,R,6.6,87358.0,55.0
525,tt3063516,Bad Grandpa,Jeff Tremaine,Johnny Knoxville,2013,84961415.0,R,6.5,87602.0,54.0
526,tt4465564,Fifty Shades Darker,James Foley,Dakota Johnson,2017,114376885.0,R,4.6,87142.0,33.0
527,tt1477076,Saw: The Final Chapter,Kevin Greutert,Tobin Bell,2010,45670855.0,R,5.6,87071.0,24.0
528,tt1985966,Cloudy with a Chance of Meatballs 2,Cody Cameron,Bill Hader,2013,119793567.0,PG,6.4,85984.0,59.0
529,tt1532503,Beginners,Mike Mills,Ewan McGregor,2010,5764842.0,R,7.2,85878.0,81.0
530,tt2980592,The Guest,Adam Wingard,Dan Stevens,2014,642285.0,R,6.7,85736.0,76.0
531,tt1564585,Skyline,Colin Strause,Eric Balfour,2010,12000000.0,PG-13,4.4,85254.0,26.0
532,tt1204342,The Muppets,James Bobin,Jason Segel,2011,88625922.0,PG,7.1,84999.0,75.0
533,tt1103153,Killers,Robert Luketic,Ashton Kutcher,2010,47000485.0,PG-13,5.4,84906.0,21.0
534,tt1396218,Mr. Popper's Penguins,Mark Waters,Jim Carrey,2011,68100000.0,PG,6.0,84564.0,53.0
535,tt0879870,Eat Pray Love,Ryan Murphy,Julia Roberts,2010,80574010.0,PG-13,5.8,83528.0,50.0
536,tt1853739,You're Next,Adam Wingard,Sharni Vinson,2011,25064090.0,R,6.5,84000.0,66.0
537,tt1259528,Den of Thieves,Christian Gudegast,Gerard Butler,2018,44680327.0,R,7.0,81693.0,49.0
538,tt0464154,Piranha 3D,Alexandre Aja,Richard Dreyfuss,2010,24900000.0,R,5.4,83948.0,53.0
539,tt1385867,Cop Out,Kevin Smith,Bruce Willis,2010,44047293.0,R,5.6,83755.0,31.0
540,tt2400463,The Invitation,Karyn Kusama,Logan Marshall-Green,2015,231703.0,Not Rated,6.6,82290.0,74.0
541,tt1648179,Here Comes the Boom,Frank Coraci,Kevin James,2012,45274251.0,PG,6.4,83801.0,40.0
542,tt2382009,Nymphomaniac: Vol. II,Lars von Trier,Charlotte Gainsbourg,2013,205435.0,Not Rated,6.7,83718.0,60.0
543,tt1164999,Biutiful,Alejandro G. Iñárritu,Javier Bardem,2010,5100937.0,R,7.5,83008.0,58.0
544,tt1440292,Submarine,Richard Ayoade,Noah Taylor,2010,400000.0,R,7.3,83057.0,76.0
545,tt1293847,xXx: Return of Xander Cage,D.J. Caruso,Vin Diesel,2017,44850317.0,PG-13,5.2,82217.0,42.0
546,tt1637706,Our Idiot Brother,Jesse Peretz,Paul Rudd,2011,24600000.0,R,6.4,82266.0,60.0
547,tt1322269,August: Osage County,John Wells,Meryl Streep,2013,29202643.0,R,7.2,81927.0,58.0
548,tt1859650,To Rome with Love,Woody Allen,Pierluigi Marchionne,2012,16500000.0,R,6.3,82051.0,54.0
549,tt1559547,Beautiful Creatures,Richard LaGravenese,Alden Ehrenreich,2013,19445217.0,PG-13,6.1,82242.0,52.0
550,tt1126590,Big Eyes,Tim Burton,Amy Adams,2014,8021168.0,PG-13,7.0,81613.0,62.0
551,tt1456635,Goon,Michael Dowse,Seann William Scott,2011,840657.0,R,6.8,81696.0,64.0
552,tt1667353,Mirror Mirror,Tarsem Singh,Julia Roberts,2012,64933670.0,PG,5.6,81372.0,46.0
553,tt2205697,Stuck in Love.,Josh Boone,Greg Kinnear,2012,100000.0,R,7.2,81060.0,49.0
554,tt1655420,My Week with Marilyn,Simon Curtis,Michelle Williams,2011,12600000.0,R,7.0,81364.0,65.0
555,tt1506999,Haywire,Steven Soderbergh,Gina Carano,2011,18934858.0,R,5.8,81158.0,67.0
556,tt1486192,The Raven,James McTeigue,John Cusack,2012,16000000.0,R,6.4,80990.0,44.0
557,tt0882977,Snitch,Ric Roman Waugh,Dwayne Johnson,2013,42908315.0,PG-13,6.4,80744.0,51.0
558,tt0472181,The Smurfs,Raja Gosnell,Hank Azaria,2011,142614158.0,PG,5.4,80677.0,30.0
559,tt2132285,The Bling Ring,Sofia Coppola,Katie Chang,2013,5500000.0,R,5.6,80754.0,66.0
560,tt3544112,Sing Street,John Carney,Ferdia Walsh-Peelo,2016,3233839.0,PG-13,7.9,80814.0,79.0
561,tt0453562,42,Brian Helgeland,Chadwick Boseman,2013,95001343.0,PG-13,7.5,80854.0,62.0
562,tt2592614,Resident Evil: The Final Chapter,Paul W.S. Anderson,Milla Jovovich,2016,26844692.0,R,5.5,79443.0,49.0
563,tt1860353,Turbo,David Soren,Ryan Reynolds,2013,81100000.0,PG,6.4,79714.0,58.0
564,tt4731136,A Cure for Wellness,Gore Verbinski,Dane DeHaan,2016,8103139.0,R,6.4,78888.0,47.0
565,tt1666801,The Duff,Ari Sandel,Mae Whitman,2015,30777437.0,PG-13,6.5,79586.0,56.0
566,tt1598822,New Year's Eve,Garry Marshall,Michelle Pfeiffer,2011,54538013.0,PG-13,5.7,79472.0,22.0
567,tt2823054,Mike and Dave Need Wedding Dates,Jake Szymanski,Zac Efron,2016,46007113.0,R,6.0,79295.0,51.0
